crime_rate,crowd_density,time_of_day,weather_condition,longitude,latitude,location_type,city,place
1229,274,night,Clear,95.7374,29.1595,Rural,Delhi,Connaught Place
825,99,afternoon,Rainy,80.7011,32.4149,Urban,Chennai,Connaught Place
815,130,evening,Cloudy,68.469,15.3252,Urban,Delhi,Park Street
484,105,night,Sunny,83.324,29.5731,Urban,Pune,MG Road
1089,375,afternoon,Clear,87.5193,26.6026,Suburban,Ahmedabad,Charminar
1670,220,afternoon,Cloudy,68.418,16.4023,Rural,Mumbai,Juhu Beach
1311,41,morning,Rainy,73.5873,21.4139,Rural,Chennai,Marine Drive
154,9,evening,Rainy,92.1926,16.434,Rural,Delhi,Charminar
1742,55,evening,Cloudy,82.8158,29.7715,Suburban,Mumbai,Charminar
453,476,evening,Clear,69.4821,25.0,Rural,Bengaluru,Juhu Beach
1564,397,night,Foggy,95.6977,30.5959,Suburban,Delhi,MG Road
324,157,night,Foggy,85.8665,14.391,Suburban,Bengaluru,Park Street
824,328,night,Foggy,84.8384,18.2296,Urban,Ahmedabad,Connaught Place
1194,114,afternoon,Sunny,80.1743,21.6924,Urban,Hyderabad,Connaught Place
1994,79,afternoon,Rainy,85.9934,17.7381,Urban,Hyderabad,Juhu Beach
1044,75,evening,Sunny,68.3304,13.4936,Suburban,Bengaluru,MG Road
937,368,afternoon,Rainy,86.7063,22.3802,Rural,Delhi,MG Road
1734,286,night,Sunny,86.1025,35.5516,Suburban,Delhi,Park Street
1091,245,night,Cloudy,81.4804,9.5436,Rural,Ahmedabad,Park Street
1828,454,night,Sunny,91.8942,20.1973,Urban,Hyderabad,Juhu Beach
1864,389,evening,Sunny,84.7229,27.2838,Urban,Mumbai,Marine Drive
988,306,afternoon,Cloudy,91.9509,26.6101,Suburban,Bengaluru,MG Road
1094,270,morning,Clear,88.7501,18.433,Suburban,Pune,Marine Drive
371,240,afternoon,Clear,89.9386,28.4964,Rural,Pune,Juhu Beach
1244,69,night,Foggy,69.5085,27.3102,Urban,Chennai,Marine Drive
1377,441,afternoon,Foggy,91.9716,15.9699,Urban,Chennai,Marine Drive
1467,389,morning,Foggy,69.0255,17.5973,Suburban,Pune,MG Road
162,323,evening,Foggy,76.3198,10.053,Rural,Mumbai,Park Street
1426,351,night,Sunny,82.8833,23.2904,Urban,Pune,MG Road
1153,354,evening,Sunny,96.9874,36.6973,Urban,Bengaluru,Connaught Place
113,280,evening,Foggy,82.4061,28.7626,Suburban,Ahmedabad,Connaught Place
819,220,morning,Foggy,73.8415,33.802,Urban,Pune,Juhu Beach
631,426,evening,Foggy,83.3724,34.1118,Rural,Delhi,Juhu Beach
1910,5,evening,Rainy,78.7804,9.3723,Urban,Mumbai,MG Road
1825,336,afternoon,Foggy,90.2254,10.147,Urban,Kolkata,Charminar
1566,387,afternoon,Cloudy,94.648,14.5907,Suburban,Mumbai,Park Street
942,468,morning,Sunny,83.6366,25.7725,Suburban,Mumbai,Park Street
129,400,evening,Foggy,71.6007,26.2961,Urban,Bengaluru,Park Street
371,306,morning,Rainy,91.2059,27.0824,Suburban,Ahmedabad,Charminar
1401,482,morning,Cloudy,70.4053,36.5822,Suburban,Pune,Connaught Place
971,87,night,Sunny,94.4189,8.6138,Rural,Bengaluru,MG Road
393,197,evening,Rainy,81.5108,26.3083,Urban,Ahmedabad,Marine Drive
714,422,night,Sunny,80.9372,13.24,Urban,Kolkata,MG Road
1952,39,afternoon,Foggy,94.9301,33.9464,Suburban,Bengaluru,Juhu Beach
1031,1,afternoon,Sunny,74.3831,29.8197,Urban,Hyderabad,MG Road
687,313,night,Cloudy,73.0182,27.1473,Suburban,Pune,Connaught Place
358,171,night,Sunny,92.2769,28.3125,Rural,Delhi,MG Road
246,237,morning,Rainy,78.462,19.0794,Rural,Hyderabad,Juhu Beach
107,312,evening,Clear,73.2687,36.8524,Suburban,Ahmedabad,Connaught Place
1330,142,evening,Cloudy,96.6774,26.577,Suburban,Mumbai,Marine Drive
979,294,evening,Sunny,75.4183,10.6579,Urban,Hyderabad,Charminar
921,370,morning,Foggy,95.3631,22.9511,Rural,Bengaluru,Juhu Beach
632,188,night,Cloudy,88.694,35.0613,Suburban,Kolkata,MG Road
907,321,afternoon,Sunny,73.5225,28.339,Rural,Bengaluru,Park Street
588,458,night,Sunny,71.8194,29.3306,Rural,Delhi,Marine Drive
1266,364,evening,Clear,77.3815,9.5127,Urban,Pune,Juhu Beach
50,69,afternoon,Rainy,95.0831,27.546,Rural,Chennai,Connaught Place
1737,436,night,Foggy,90.0675,13.0774,Urban,Kolkata,Juhu Beach
1940,264,evening,Rainy,79.3934,31.3288,Suburban,Kolkata,Marine Drive
1028,342,afternoon,Foggy,71.8946,8.77,Urban,Kolkata,MG Road
30,211,night,Foggy,87.5018,26.9113,Rural,Chennai,Charminar
1405,398,afternoon,Cloudy,89.263,8.6684,Urban,Hyderabad,Charminar
1138,217,night,Clear,69.0429,17.9896,Suburban,Ahmedabad,Connaught Place
1689,287,morning,Rainy,76.1685,31.141,Suburban,Hyderabad,Connaught Place
1040,366,evening,Foggy,72.7109,26.2753,Urban,Delhi,MG Road
893,500,morning,Rainy,83.019,28.427,Suburban,Bengaluru,Connaught Place
28,391,afternoon,Cloudy,90.1653,8.2809,Rural,Delhi,Connaught Place
912,180,evening,Cloudy,78.2794,34.0744,Urban,Mumbai,Connaught Place
1994,86,morning,Cloudy,87.8891,15.8033,Suburban,Mumbai,Charminar
258,97,evening,Clear,84.0978,10.4484,Urban,Hyderabad,MG Road
1042,404,afternoon,Sunny,85.8908,20.4709,Urban,Ahmedabad,Marine Drive
1046,488,evening,Cloudy,82.263,16.6297,Suburban,Mumbai,Park Street
776,4,night,Foggy,85.3281,25.4053,Suburban,Kolkata,Juhu Beach
680,453,evening,Rainy,85.1038,8.337,Suburban,Delhi,Charminar
553,88,night,Rainy,82.5566,30.0356,Suburban,Ahmedabad,Charminar
1607,395,morning,Foggy,71.5834,33.9062,Urban,Chennai,Connaught Place
1343,494,morning,Clear,95.9986,16.9819,Suburban,Delhi,MG Road
215,409,afternoon,Rainy,92.4377,32.866,Suburban,Kolkata,Park Street
386,35,evening,Cloudy,75.9594,33.8318,Rural,Hyderabad,Park Street
751,283,night,Clear,82.8795,26.2939,Suburban,Chennai,Charminar
1417,91,afternoon,Clear,80.5248,18.4583,Urban,Bengaluru,Charminar
566,20,afternoon,Rainy,94.1425,28.1655,Suburban,Hyderabad,Juhu Beach
958,22,evening,Foggy,80.2482,19.4049,Rural,Mumbai,Juhu Beach
1498,226,morning,Sunny,95.1196,30.6885,Rural,Kolkata,Park Street
1509,429,evening,Clear,76.8841,31.8375,Suburban,Hyderabad,Juhu Beach
1638,365,evening,Foggy,91.4184,28.0576,Rural,Ahmedabad,Park Street
1165,397,afternoon,Cloudy,88.2891,33.1751,Urban,Kolkata,Connaught Place
810,339,evening,Sunny,95.9069,10.1069,Suburban,Mumbai,Connaught Place
1747,441,afternoon,Foggy,90.1179,35.1788,Urban,Hyderabad,Juhu Beach
1051,405,night,Sunny,80.7622,35.3875,Suburban,Chennai,Connaught Place
1784,52,night,Sunny,95.5215,27.2165,Urban,Delhi,Charminar
525,9,evening,Foggy,88.3255,34.5646,Suburban,Ahmedabad,Marine Drive
1812,298,afternoon,Foggy,87.3701,19.7582,Suburban,Ahmedabad,Park Street
904,360,afternoon,Foggy,68.9381,24.0097,Rural,Ahmedabad,Juhu Beach
1030,143,evening,Rainy,69.4922,10.242,Suburban,Pune,Marine Drive
200,444,morning,Clear,87.1597,27.6986,Urban,Ahmedabad,Park Street
1417,361,afternoon,Foggy,96.7125,27.9118,Suburban,Hyderabad,MG Road
1822,470,morning,Sunny,96.3037,11.6946,Suburban,Delhi,MG Road
1432,28,morning,Sunny,84.928,18.4577,Rural,Ahmedabad,Juhu Beach
1462,172,morning,Sunny,79.7254,30.1936,Rural,Pune,Connaught Place
955,464,night,Foggy,85.5067,22.2209,Rural,Hyderabad,Park Street
1337,180,evening,Rainy,71.9265,16.3226,Suburban,Delhi,MG Road
390,84,night,Cloudy,78.8412,35.5129,Urban,Kolkata,Park Street
1255,268,afternoon,Sunny,78.6462,13.0956,Rural,Ahmedabad,MG Road
1705,260,night,Sunny,73.134,18.654,Rural,Ahmedabad,Marine Drive
363,294,night,Clear,70.3598,21.7413,Urban,Kolkata,Marine Drive
1274,287,evening,Cloudy,86.8527,11.0733,Rural,Bengaluru,Charminar
107,406,morning,Rainy,86.0572,14.4168,Urban,Bengaluru,Connaught Place
1347,398,morning,Sunny,75.4244,29.4641,Rural,Chennai,Juhu Beach
622,238,afternoon,Cloudy,83.9036,14.5445,Rural,Chennai,Park Street
1171,204,night,Sunny,81.3677,28.971,Urban,Hyderabad,MG Road
1543,404,afternoon,Cloudy,94.223,11.0801,Urban,Chennai,Marine Drive
190,131,night,Clear,68.9874,21.8201,Rural,Hyderabad,Connaught Place
827,464,night,Clear,72.0255,24.1337,Suburban,Hyderabad,Marine Drive
92,120,morning,Foggy,74.8719,32.0216,Rural,Hyderabad,Park Street
1879,470,afternoon,Clear,90.6334,9.3893,Urban,Delhi,Connaught Place
170,408,afternoon,Cloudy,85.7769,24.6749,Rural,Ahmedabad,Marine Drive
255,47,night,Foggy,88.6663,9.3515,Suburban,Kolkata,Juhu Beach
777,448,night,Sunny,90.4619,21.9677,Urban,Pune,Park Street
1355,170,afternoon,Sunny,82.2488,26.9544,Rural,Bengaluru,Juhu Beach
1634,367,night,Foggy,83.2103,9.6397,Suburban,Mumbai,Marine Drive
1811,11,evening,Sunny,96.2902,14.9466,Rural,Hyderabad,Connaught Place
1264,62,night,Sunny,75.299,22.5624,Urban,Hyderabad,Connaught Place
739,417,afternoon,Cloudy,76.5347,26.3712,Urban,Bengaluru,Charminar
1196,78,morning,Rainy,83.031,9.0386,Urban,Kolkata,Marine Drive
75,208,morning,Cloudy,80.6877,32.1275,Urban,Ahmedabad,Juhu Beach
912,201,morning,Rainy,71.3605,30.9212,Suburban,Delhi,Marine Drive
93,249,night,Cloudy,80.3446,36.3504,Suburban,Chennai,Marine Drive
1127,367,afternoon,Rainy,90.5699,36.0828,Suburban,Mumbai,Juhu Beach
1393,62,evening,Rainy,79.4757,22.8977,Suburban,Ahmedabad,Park Street
133,193,night,Clear,85.1372,11.0146,Urban,Pune,MG Road
89,320,afternoon,Cloudy,78.0876,34.7614,Rural,Delhi,Marine Drive
56,195,morning,Foggy,95.5223,32.373,Rural,Hyderabad,Marine Drive
1645,394,evening,Sunny,96.6353,27.721,Suburban,Hyderabad,Juhu Beach
968,290,morning,Sunny,80.1379,31.7154,Suburban,Ahmedabad,Charminar
450,266,morning,Rainy,72.4977,27.8578,Urban,Pune,Marine Drive
1192,117,evening,Sunny,90.6776,15.0792,Suburban,Ahmedabad,Charminar
675,397,afternoon,Rainy,68.8251,15.8319,Urban,Chennai,Marine Drive
1082,314,night,Rainy,92.9176,20.1564,Rural,Ahmedabad,Juhu Beach
1477,109,night,Foggy,83.2112,21.5414,Suburban,Ahmedabad,Juhu Beach
1833,75,evening,Cloudy,88.3072,20.7957,Suburban,Delhi,Connaught Place
1381,484,afternoon,Rainy,77.1767,8.497,Urban,Hyderabad,MG Road
1920,363,evening,Rainy,70.4631,14.8067,Suburban,Chennai,Juhu Beach
729,439,morning,Clear,86.0833,9.9348,Urban,Kolkata,Park Street
1562,253,night,Cloudy,88.4015,26.6426,Suburban,Bengaluru,Juhu Beach
323,43,morning,Foggy,85.7567,19.2729,Suburban,Pune,Marine Drive
1473,72,afternoon,Rainy,93.6184,33.1272,Rural,Bengaluru,Charminar
1532,238,morning,Rainy,80.1758,33.8755,Rural,Mumbai,Marine Drive
212,117,night,Cloudy,93.0967,13.1283,Rural,Mumbai,Juhu Beach
1858,464,morning,Foggy,76.7303,16.3333,Suburban,Bengaluru,Connaught Place
95,420,evening,Sunny,70.5253,36.4874,Urban,Delhi,Juhu Beach
827,132,afternoon,Sunny,92.6754,16.0077,Urban,Hyderabad,Park Street
1953,286,evening,Rainy,85.0873,8.4478,Suburban,Ahmedabad,Juhu Beach
1020,495,morning,Foggy,81.2616,36.0682,Suburban,Mumbai,Connaught Place
812,117,evening,Cloudy,85.1241,8.8478,Suburban,Kolkata,Juhu Beach
1757,244,morning,Sunny,88.5479,19.3097,Suburban,Ahmedabad,Marine Drive
392,261,night,Cloudy,81.8019,18.1123,Urban,Bengaluru,Marine Drive
844,224,night,Rainy,93.8008,13.0827,Rural,Ahmedabad,Marine Drive
315,55,morning,Clear,86.8126,11.1482,Rural,Chennai,Park Street
1392,256,afternoon,Sunny,75.5338,10.9136,Suburban,Kolkata,Juhu Beach
1807,474,afternoon,Clear,71.4,19.0367,Urban,Bengaluru,Connaught Place
773,144,night,Sunny,92.2225,18.0933,Rural,Mumbai,Marine Drive
724,425,evening,Foggy,95.8056,16.2839,Suburban,Ahmedabad,Connaught Place
1597,136,night,Foggy,81.3048,30.6494,Suburban,Ahmedabad,Connaught Place
131,156,morning,Sunny,86.1475,16.5151,Rural,Hyderabad,Park Street
620,165,morning,Foggy,74.3906,24.1356,Urban,Bengaluru,Connaught Place
106,31,afternoon,Rainy,72.1497,18.0092,Suburban,Ahmedabad,Marine Drive
443,196,evening,Cloudy,94.3947,15.4129,Rural,Kolkata,Charminar
447,483,afternoon,Clear,93.1385,24.8055,Rural,Pune,Marine Drive
1303,396,night,Sunny,84.7813,33.591,Urban,Mumbai,Park Street
1545,265,evening,Rainy,74.7116,23.1973,Urban,Pune,Connaught Place
1660,23,evening,Cloudy,81.9636,28.0881,Urban,Bengaluru,Park Street
236,131,morning,Clear,92.8315,12.1167,Suburban,Chennai,MG Road
268,430,morning,Sunny,72.3391,12.2488,Suburban,Hyderabad,Charminar
551,210,afternoon,Foggy,74.0538,22.9867,Rural,Bengaluru,Juhu Beach
1792,257,evening,Clear,96.3342,21.8768,Urban,Mumbai,Park Street
196,313,night,Sunny,69.1107,33.3634,Urban,Delhi,Park Street
1857,295,evening,Sunny,75.8396,19.1017,Suburban,Chennai,MG Road
583,150,morning,Rainy,70.6892,36.9098,Suburban,Ahmedabad,MG Road
1477,331,afternoon,Cloudy,83.1807,13.3648,Urban,Pune,Juhu Beach
1109,136,afternoon,Rainy,68.7119,24.8898,Suburban,Pune,MG Road
1145,343,night,Foggy,84.2302,8.4885,Rural,Mumbai,Park Street
615,424,afternoon,Cloudy,89.8444,33.6339,Suburban,Mumbai,Marine Drive
1776,386,evening,Clear,84.6485,25.2666,Urban,Ahmedabad,Charminar
876,474,afternoon,Cloudy,91.3171,9.9881,Suburban,Hyderabad,Park Street
1858,379,evening,Rainy,70.2694,25.0416,Rural,Kolkata,MG Road
845,327,night,Cloudy,68.227,16.6153,Suburban,Kolkata,Park Street
1807,343,afternoon,Clear,68.9474,33.6077,Urban,Kolkata,Juhu Beach
548,281,morning,Cloudy,94.6204,24.1778,Suburban,Kolkata,Connaught Place
1781,125,night,Rainy,91.8959,9.7071,Suburban,Bengaluru,MG Road
1064,288,morning,Rainy,96.8194,12.7932,Rural,Hyderabad,Charminar
1315,254,morning,Cloudy,72.3755,21.3969,Rural,Hyderabad,Park Street
1809,90,afternoon,Rainy,87.5454,23.5323,Suburban,Pune,Marine Drive
1815,167,evening,Rainy,87.1386,21.2048,Urban,Hyderabad,Connaught Place
850,356,morning,Cloudy,88.0853,33.77,Suburban,Pune,MG Road
131,460,afternoon,Foggy,88.6214,17.4865,Rural,Chennai,Juhu Beach
1731,137,evening,Clear,72.019,12.3375,Suburban,Kolkata,Marine Drive
70,165,morning,Foggy,89.443,10.6355,Suburban,Delhi,Charminar
91,161,night,Foggy,95.8885,26.191,Urban,Bengaluru,Connaught Place
1149,154,morning,Sunny,81.5771,11.8797,Urban,Delhi,Marine Drive
1272,81,night,Sunny,84.5426,18.9724,Rural,Mumbai,Marine Drive
1591,47,evening,Rainy,78.0454,17.0614,Suburban,Bengaluru,Connaught Place
1910,472,morning,Clear,93.9799,11.1193,Urban,Mumbai,Connaught Place
649,149,evening,Cloudy,75.1523,15.2107,Rural,Pune,Park Street
114,458,night,Clear,80.9595,22.4864,Suburban,Bengaluru,Park Street
1033,488,morning,Rainy,87.5923,12.9618,Urban,Chennai,Park Street
44,152,afternoon,Foggy,72.5197,16.6509,Urban,Kolkata,Juhu Beach
1077,398,evening,Clear,75.2111,33.346,Rural,Pune,Park Street
1213,363,night,Rainy,70.8102,35.6914,Urban,Delhi,Marine Drive
790,494,afternoon,Foggy,94.664,35.7778,Suburban,Pune,Juhu Beach
1000,460,morning,Rainy,82.434,25.1802,Urban,Chennai,Juhu Beach
384,358,morning,Sunny,79.4231,13.9065,Suburban,Ahmedabad,Charminar
1028,498,morning,Sunny,80.7963,32.6429,Suburban,Kolkata,MG Road
885,154,morning,Sunny,95.4362,22.8141,Suburban,Ahmedabad,Connaught Place
1156,113,evening,Foggy,79.3162,36.769,Rural,Chennai,Juhu Beach
1308,95,morning,Cloudy,71.3038,14.8435,Rural,Bengaluru,Park Street
949,374,night,Foggy,88.9035,35.1492,Rural,Delhi,Park Street
1735,205,night,Sunny,84.1354,28.9357,Urban,Bengaluru,Charminar
1060,60,morning,Rainy,90.9604,26.0716,Urban,Kolkata,Connaught Place
1284,148,night,Rainy,78.045,18.1555,Suburban,Mumbai,MG Road
881,474,morning,Cloudy,81.7753,34.6833,Urban,Hyderabad,Connaught Place
1235,217,afternoon,Foggy,81.5422,17.6007,Urban,Ahmedabad,Park Street
1566,185,morning,Foggy,82.7581,23.6177,Urban,Kolkata,Park Street
1480,281,afternoon,Rainy,74.2054,13.0904,Suburban,Pune,Marine Drive
979,214,night,Foggy,90.9748,22.6653,Urban,Kolkata,MG Road
1192,62,evening,Rainy,68.0916,10.6907,Suburban,Mumbai,Connaught Place
1490,130,afternoon,Rainy,93.9822,23.8323,Suburban,Hyderabad,Park Street
1975,440,morning,Foggy,77.0352,24.8347,Urban,Kolkata,Marine Drive
1057,248,afternoon,Sunny,69.329,30.5359,Suburban,Ahmedabad,Juhu Beach
603,367,night,Clear,87.3732,24.0631,Urban,Mumbai,Juhu Beach
1077,282,evening,Clear,69.212,32.4077,Suburban,Chennai,Marine Drive
315,221,night,Clear,74.7399,9.222,Rural,Mumbai,Park Street
598,181,night,Cloudy,68.6537,21.1529,Urban,Kolkata,Marine Drive
1486,253,afternoon,Clear,93.4968,8.4644,Urban,Hyderabad,MG Road
312,421,morning,Clear,69.1254,33.5532,Rural,Ahmedabad,Park Street
1552,307,afternoon,Rainy,73.5102,13.9627,Suburban,Bengaluru,Charminar
923,440,night,Rainy,83.8751,29.6658,Suburban,Mumbai,Marine Drive
1836,295,afternoon,Sunny,89.5413,19.2623,Rural,Kolkata,Juhu Beach
473,284,morning,Clear,69.4527,23.0214,Rural,Kolkata,MG Road
409,481,afternoon,Cloudy,80.7433,28.9124,Suburban,Pune,Park Street
1121,456,evening,Cloudy,77.5232,16.6384,Suburban,Ahmedabad,Charminar
833,289,night,Cloudy,88.0051,12.8317,Rural,Delhi,MG Road
1733,464,morning,Clear,91.8506,31.8608,Rural,Mumbai,Juhu Beach
1659,61,afternoon,Cloudy,68.4369,35.0264,Rural,Mumbai,Park Street
951,166,afternoon,Cloudy,78.8006,34.5468,Rural,Bengaluru,Charminar
956,252,evening,Foggy,78.286,14.0616,Suburban,Kolkata,Charminar
413,320,morning,Cloudy,80.993,11.2726,Urban,Ahmedabad,Connaught Place
1260,146,evening,Rainy,70.4306,30.6514,Suburban,Bengaluru,Marine Drive
1410,346,morning,Sunny,70.2097,13.6307,Urban,Mumbai,Charminar
394,42,night,Cloudy,83.7397,35.1475,Urban,Chennai,Marine Drive
1989,275,morning,Sunny,94.2387,31.7467,Urban,Mumbai,Park Street
478,199,morning,Foggy,92.4564,27.0364,Rural,Kolkata,Juhu Beach
1835,14,evening,Foggy,95.4697,35.3843,Rural,Delhi,Charminar
464,418,morning,Foggy,87.711,25.8599,Rural,Mumbai,Marine Drive
894,332,evening,Foggy,86.216,34.4557,Suburban,Chennai,Marine Drive
611,171,afternoon,Sunny,92.406,12.706,Suburban,Ahmedabad,Juhu Beach
758,121,night,Cloudy,78.6067,32.1668,Rural,Mumbai,MG Road
1305,171,afternoon,Rainy,91.3202,26.569,Suburban,Chennai,Connaught Place
288,121,night,Sunny,89.8968,19.6182,Suburban,Hyderabad,Marine Drive
1558,383,afternoon,Clear,78.7801,14.4261,Suburban,Delhi,Park Street
1447,193,evening,Cloudy,81.7885,32.8702,Urban,Delhi,Connaught Place
1317,318,morning,Rainy,81.0634,23.2629,Urban,Hyderabad,Park Street
759,154,evening,Foggy,76.9975,32.1169,Urban,Bengaluru,Park Street
622,35,evening,Rainy,88.9149,10.8948,Urban,Kolkata,Marine Drive
1292,48,afternoon,Sunny,80.6142,9.8929,Rural,Hyderabad,Connaught Place
201,282,evening,Sunny,81.5762,13.4363,Rural,Delhi,MG Road
1823,97,evening,Clear,72.657,17.3629,Suburban,Kolkata,Park Street
422,191,evening,Foggy,88.4545,28.7808,Urban,Hyderabad,MG Road
1005,210,morning,Rainy,80.5012,25.5504,Suburban,Delhi,MG Road
1116,142,night,Cloudy,85.4271,12.343,Suburban,Mumbai,Juhu Beach
1831,476,night,Cloudy,76.6571,14.4833,Urban,Ahmedabad,MG Road
231,365,evening,Sunny,86.7425,33.5189,Rural,Hyderabad,Charminar
1509,293,afternoon,Sunny,74.4845,23.2215,Suburban,Mumbai,Charminar
383,94,afternoon,Rainy,71.4657,9.0754,Suburban,Delhi,Marine Drive
679,239,night,Foggy,91.6592,15.0053,Rural,Bengaluru,Marine Drive
1895,257,afternoon,Cloudy,85.3675,35.8146,Urban,Chennai,Park Street
1489,158,evening,Clear,83.5111,31.0121,Urban,Pune,Marine Drive
1550,180,night,Sunny,77.5232,27.7276,Suburban,Mumbai,Park Street
522,346,evening,Cloudy,74.7433,33.494,Suburban,Bengaluru,Marine Drive
620,185,afternoon,Cloudy,80.6746,30.819,Rural,Ahmedabad,Charminar
1975,191,night,Foggy,76.9173,35.1546,Rural,Kolkata,Park Street
481,239,afternoon,Foggy,89.7292,30.7468,Urban,Pune,Park Street
873,429,night,Sunny,69.4508,26.5645,Rural,Bengaluru,Connaught Place
38,386,afternoon,Clear,70.0864,8.0248,Urban,Pune,Connaught Place
326,105,evening,Sunny,89.8739,21.9583,Urban,Bengaluru,Marine Drive
339,164,afternoon,Foggy,94.1404,29.7657,Urban,Bengaluru,Connaught Place
738,457,night,Foggy,74.1953,15.0383,Suburban,Hyderabad,Connaught Place
443,327,night,Rainy,68.7563,15.558,Rural,Mumbai,Juhu Beach
1717,280,morning,Cloudy,88.1725,28.412,Suburban,Hyderabad,Marine Drive
1642,369,night,Cloudy,68.3872,34.4418,Suburban,Chennai,Charminar
193,48,evening,Clear,94.7935,8.856,Urban,Delhi,MG Road
536,386,night,Clear,85.8861,10.8951,Rural,Pune,Marine Drive
1457,92,evening,Foggy,95.8989,17.4277,Rural,Hyderabad,Charminar
1585,137,night,Rainy,81.8259,21.9753,Rural,Bengaluru,Juhu Beach
429,291,evening,Cloudy,70.5833,30.6316,Urban,Bengaluru,Marine Drive
333,82,evening,Foggy,96.7848,16.7373,Suburban,Ahmedabad,MG Road
1938,434,night,Rainy,73.7065,30.462,Rural,Delhi,MG Road
972,436,evening,Clear,77.1834,35.3256,Urban,Hyderabad,Charminar
693,62,afternoon,Sunny,91.4961,36.5324,Suburban,Ahmedabad,Juhu Beach
1503,74,night,Cloudy,84.6293,25.08,Urban,Delhi,Connaught Place
1056,164,night,Sunny,94.8817,8.8898,Suburban,Chennai,Connaught Place
687,271,afternoon,Clear,83.7043,31.4292,Suburban,Ahmedabad,Marine Drive
95,296,evening,Rainy,74.8735,22.5161,Suburban,Pune,Charminar
1453,11,morning,Clear,77.0296,24.4803,Rural,Bengaluru,Juhu Beach
1731,482,afternoon,Rainy,69.3688,15.6156,Rural,Bengaluru,Park Street
205,330,afternoon,Sunny,71.2365,32.9437,Rural,Delhi,Connaught Place
1118,439,afternoon,Rainy,85.1454,18.0059,Urban,Pune,Marine Drive
974,374,evening,Sunny,72.8333,32.6013,Rural,Delhi,MG Road
1309,114,morning,Foggy,96.9647,17.2819,Urban,Kolkata,Juhu Beach
1369,416,morning,Clear,72.0454,12.6114,Urban,Delhi,Park Street
542,136,night,Clear,76.9124,33.429,Urban,Delhi,Charminar
1959,140,morning,Foggy,89.4097,13.4997,Urban,Ahmedabad,MG Road
1310,456,morning,Clear,74.4152,14.0584,Urban,Bengaluru,Connaught Place
1394,326,morning,Clear,68.1057,16.3092,Suburban,Mumbai,MG Road
1652,412,morning,Sunny,80.7656,26.4086,Suburban,Chennai,Park Street
979,53,night,Cloudy,82.9413,24.5042,Suburban,Mumbai,Connaught Place
1272,416,night,Foggy,82.8544,15.2903,Rural,Kolkata,MG Road
1793,306,afternoon,Clear,85.9904,17.0361,Suburban,Chennai,MG Road
512,22,night,Foggy,69.4085,16.36,Suburban,Pune,Marine Drive
756,133,morning,Sunny,87.9944,36.6679,Rural,Delhi,MG Road
1574,255,evening,Sunny,91.6227,27.7984,Urban,Bengaluru,MG Road
1326,52,afternoon,Clear,77.1559,13.6558,Suburban,Mumbai,Connaught Place
1837,78,night,Rainy,96.2395,8.1912,Rural,Bengaluru,Park Street
1767,335,morning,Foggy,69.973,34.7849,Urban,Kolkata,Charminar
1244,421,night,Sunny,80.1871,13.934,Urban,Ahmedabad,MG Road
289,492,morning,Clear,80.1774,20.0501,Rural,Kolkata,MG Road
632,305,morning,Sunny,68.3466,14.8976,Suburban,Kolkata,MG Road
312,245,afternoon,Sunny,91.7108,9.1413,Urban,Kolkata,Juhu Beach
1500,193,morning,Foggy,85.938,31.2965,Suburban,Kolkata,MG Road
50,480,evening,Rainy,75.3981,28.0905,Urban,Chennai,Park Street
1960,359,night,Sunny,92.5964,33.5992,Suburban,Delhi,Marine Drive
1421,415,morning,Clear,77.3226,31.8562,Urban,Bengaluru,Marine Drive
1881,373,afternoon,Clear,90.4074,9.854,Suburban,Delhi,Charminar
358,322,morning,Foggy,94.0024,23.791,Rural,Bengaluru,Park Street
