crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
504,487,evening,2,86.3629,Suburban,2,4,4.203855
784,277,morning,2,76.8392,Urban,5,4,4.820039999999999
1854,236,night,0,78.7899,Suburban,5,4,3.734505
844,483,evening,1,77.8571,Urban,5,2,4.297145
1596,76,night,3,73.6573,Rural,6,5,4.569135
1773,480,afternoon,1,80.4056,Suburban,6,5,3.24672
1134,165,evening,1,78.5189,Urban,2,4,4.610054999999999
1773,296,night,0,86.2617,Urban,7,4,3.3219150000000006
1387,236,morning,0,85.8214,Urban,1,5,3.8499299999999996
857,394,morning,0,68.2469,Rural,2,3,4.942655
540,304,night,4,77.29,Urban,3,5,4.9875
429,480,morning,3,79.4512,Rural,6,1,4.638440000000001
1322,314,evening,0,74.8413,Urban,3,2,4.3079350000000005
1852,449,night,0,75.7166,Suburban,4,3,3.4641699999999997
824,358,morning,1,71.5296,Rural,6,4,4.883520000000001
1201,209,evening,3,94.2871,Suburban,1,4,3.666645
1645,484,afternoon,0,91.8697,Rural,3,1,2.793515
1440,458,evening,3,70.9386,Urban,7,2,4.09707
1948,14,night,0,74.01,Suburban,4,1,4.323499999999999
106,101,morning,2,94.4604,Rural,7,3,4.968979999999999
418,276,evening,4,76.4133,Rural,0,0,5.209335000000001
469,302,afternoon,4,80.5512,Urban,1,1,4.899440000000001
813,162,morning,4,85.802,Suburban,6,0,4.572899999999999
812,123,morning,2,84.5551,Rural,6,2,4.714245
1070,359,afternoon,1,70.699,Rural,2,0,4.6770499999999995
934,128,afternoon,3,80.0329,Rural,3,1,4.808355000000001
1351,86,morning,1,92.0143,Suburban,7,5,3.876285
526,53,morning,0,88.3298,Rural,1,2,4.95151
85,70,evening,3,73.5119,Suburban,1,5,6.099404999999999
1393,68,evening,0,82.0606,Suburban,7,3,4.367970000000001
936,111,evening,4,88.7215,Suburban,6,3,4.405925
664,446,evening,3,84.3469,Rural,3,2,4.226655
1307,399,afternoon,0,92.0594,Suburban,4,5,3.2920299999999996
1089,393,afternoon,1,68.0048,Rural,4,4,4.72476
1356,202,evening,0,72.5158,Suburban,2,2,4.61421
1544,150,evening,2,85.992,Rural,0,4,3.856399999999998
1923,225,evening,4,71.4011,Rural,0,3,4.056945
21,461,morning,1,87.9621,Urban,1,2,4.6588949999999985
1608,329,afternoon,4,87.747,Urban,5,3,3.3466499999999986
154,113,evening,4,74.1802,Urban,5,5,5.910989999999999
1206,449,night,1,73.352,Suburban,3,2,4.228400000000001
1068,179,morning,1,79.6413,Suburban,7,5,4.591934999999999
2000,104,evening,0,87.6622,Suburban,5,1,3.4088899999999995
163,399,evening,2,72.0731,Suburban,6,4,5.435345
1025,37,night,0,70.905,Suburban,3,3,5.35575
1855,68,evening,3,81.1208,Urban,6,4,3.95296
1683,71,evening,1,76.7238,Suburban,5,4,4.3388100000000005
433,186,morning,4,68.4705,Suburban,6,1,5.771475000000001
1093,389,evening,4,91.8259,Rural,0,0,3.537704999999999
1224,144,night,4,74.1384,Suburban,1,3,4.781079999999999
83,197,afternoon,4,93.1782,Rural,7,4,4.864089999999999
198,402,morning,3,74.2009,Suburban,1,3,5.287954999999998
389,384,evening,2,84.0237,Urban,1,0,4.641814999999999
1453,108,evening,3,69.4048,Urban,5,1,4.860760000000001
271,36,night,3,72.2459,Urban,3,0,6.0447049999999996
1785,417,night,3,89.2553,Urban,4,5,2.918235
1124,176,night,2,93.9874,Urban,4,5,3.824629999999999
494,369,afternoon,1,83.9128,Suburban,2,0,4.572360000000001
1665,257,morning,3,90.7038,Urban,2,3,3.2858100000000006
1177,230,afternoon,1,69.7377,Urban,5,3,4.876114999999999
1051,471,evening,3,83.8947,Suburban,5,3,3.812264999999999
1362,294,afternoon,2,73.906,Suburban,5,3,4.3547
943,106,night,4,68.2546,Rural,4,5,5.432270000000001
367,112,afternoon,1,80.7453,Suburban,7,1,5.371734999999998
125,251,afternoon,4,70.7238,Suburban,1,5,5.83681
69,330,night,2,76.5255,Rural,1,4,5.444724999999999
1922,217,afternoon,2,87.89,Urban,3,5,3.2494999999999994
1800,339,afternoon,1,87.2417,Suburban,3,5,3.159915
1727,454,night,4,94.5083,Rural,1,3,2.6395849999999985
964,73,afternoon,3,77.4424,Urban,6,4,5.017879999999998
1517,167,morning,4,83.0889,Rural,5,4,3.994555000000001
38,184,afternoon,4,68.5046,Suburban,7,5,6.168769999999999
1142,471,afternoon,4,86.7139,Suburban,7,2,3.580305
177,494,evening,4,93.1725,Urban,7,2,4.176375000000001
438,303,morning,0,87.1482,Urban,7,5,4.598589999999999
894,375,evening,4,87.1237,Rural,0,5,3.999815
1904,69,night,4,91.9545,Rural,4,3,3.3602750000000006
1399,451,night,1,83.2473,Rural,5,5,3.5366349999999986
405,451,night,0,80.2462,Rural,6,1,4.680690000000001
729,202,night,3,77.3689,Urban,0,4,4.998555000000001
1978,303,afternoon,2,68.4639,Urban,7,4,3.9928050000000006
1666,214,night,3,70.9789,Rural,7,2,4.357055
1598,337,evening,0,86.6968,Rural,1,1,3.393159999999999
1402,275,evening,1,79.8939,Urban,6,1,4.053304999999998
244,155,night,4,80.6443,Suburban,0,2,5.413785
143,478,afternoon,4,85.1493,Suburban,7,4,4.643535
1753,313,night,4,68.4577,Urban,3,4,4.198115
380,25,afternoon,2,74.5918,Suburban,1,4,5.8404099999999985
156,298,night,1,75.3672,Rural,0,5,5.47964
1689,148,evening,2,71.5557,Urban,4,1,4.437215
817,413,morning,3,91.3357,Suburban,1,1,3.790214999999999
738,279,afternoon,0,79.2715,Suburban,6,5,4.740425
712,89,afternoon,3,95.0302,Suburban,6,3,4.35849
533,292,evening,4,93.5059,Urban,5,1,4.207705000000001
108,480,evening,2,95.2155,Rural,2,2,4.171224999999998
144,47,afternoon,4,94.2808,Urban,6,1,5.047960000000001
1659,99,night,0,70.8689,Suburban,2,1,4.599554999999999
854,204,afternoon,1,79.8165,Urban,5,0,4.747175
849,314,morning,0,90.0407,Suburban,7,2,4.0209649999999995
1806,359,morning,1,88.1396,Urban,0,2,3.069019999999999
1813,183,night,4,93.7708,Suburban,1,2,3.13246
1458,262,morning,4,96.5402,Rural,2,5,3.19099
437,320,evening,2,70.6161,Urban,3,1,5.392194999999999
1208,185,night,0,84.3551,Suburban,6,4,4.204245000000001
402,189,evening,2,68.5669,Suburban,5,1,5.791655
704,470,morning,4,70.0895,Suburban,5,1,4.851525
1635,221,evening,3,92.11,Suburban,3,0,3.3175
549,101,afternoon,0,79.5396,Urban,7,5,5.272020000000001
825,495,evening,0,86.2606,Urban,3,0,3.87197
915,240,morning,4,84.498,Rural,3,1,4.3801
1043,120,afternoon,0,89.3614,Urban,7,3,4.2489300000000005
443,366,evening,4,86.3262,Urban,3,3,4.5086900000000005
889,476,morning,2,81.8279,Rural,7,5,4.067605
743,4,night,1,72.2609,Rural,3,2,5.635955
617,232,afternoon,4,71.7806,Urban,3,0,5.329969999999998
4,342,morning,2,83.3423,Rural,1,2,5.144885000000001
713,437,evening,1,68.0948,Rural,6,1,5.00826
1724,432,night,3,94.8601,Suburban,0,0,2.668995
642,173,morning,0,85.6864,Rural,0,1,4.72768
1228,176,morning,4,88.1605,Urban,3,3,4.011975
762,222,night,4,69.9289,Suburban,1,3,5.297554999999999
1258,241,morning,2,69.3961,Suburban,7,2,4.790195000000001
791,107,morning,1,92.8152,Suburban,0,4,4.354239999999999
124,225,night,1,69.8107,Rural,5,2,5.935465000000001
737,137,morning,3,92.4464,Urban,3,4,4.366680000000001
1600,247,morning,1,72.6805,Rural,5,3,4.271975000000001
611,237,evening,3,82.7514,Rural,1,3,4.777429999999999
1862,177,morning,3,88.1827,Suburban,6,3,3.374865
2000,316,morning,2,73.1943,Rural,7,3,3.708285
1296,365,morning,0,93.1511,Suburban,2,4,3.316445
850,174,afternoon,0,73.1654,Rural,4,3,5.14373
1711,5,evening,0,71.9805,Urban,3,3,4.679974999999999
1553,242,afternoon,0,80.8471,Suburban,7,2,3.9206449999999995
1668,9,morning,4,94.5495,Urban,1,3,3.586525
1268,81,evening,0,85.7051,Urban,4,3,4.284744999999998
1487,459,night,0,77.7095,Suburban,5,4,3.7095249999999993
924,272,afternoon,0,69.7805,Rural,7,0,5.042975
360,83,night,3,77.0701,Rural,6,1,5.620495
967,411,morning,3,74.1965,Urban,3,4,4.501174999999998
929,446,night,3,68.4337,Rural,1,0,4.757315
610,94,afternoon,1,78.1735,Urban,6,1,5.293324999999999
1627,79,morning,0,91.4384,Rural,3,0,3.6430799999999994
1825,252,afternoon,4,96.2861,Urban,0,1,2.856695
668,170,evening,3,87.6411,Suburban,6,1,4.609945000000001
89,139,morning,3,87.3203,Urban,3,5,5.266984999999999
255,189,night,2,87.7477,Rural,5,5,4.979614999999999
964,493,evening,4,86.7713,Suburban,7,3,3.711434999999999
1770,482,afternoon,3,79.1518,Suburban,5,5,3.3084100000000003
1321,189,evening,2,91.5956,Rural,4,2,3.7212199999999998
802,94,evening,2,92.1167,Rural,2,0,4.404165
1614,168,evening,3,93.9484,Rural,2,5,3.352579999999999
1832,383,morning,2,86.0693,Suburban,0,5,3.098534999999999
518,367,morning,2,72.7114,Rural,6,5,5.11243
178,327,afternoon,3,72.7072,Rural,7,4,5.532639999999999
1012,280,morning,0,96.0458,Rural,5,5,3.625709999999999
225,216,evening,0,78.3434,Urban,2,0,5.4258299999999995
1544,158,night,3,72.2485,Rural,4,2,4.527574999999999
478,125,afternoon,2,95.0502,Suburban,4,3,4.51949
211,15,night,3,95.977,Urban,2,3,4.96015
643,250,evening,0,92.2706,Suburban,6,1,4.243469999999999
1331,492,morning,3,85.1848,Rural,0,0,3.4257600000000004
1485,494,morning,3,77.6428,Rural,2,1,3.6448600000000013
1395,262,afternoon,4,83.2718,Suburban,3,5,3.9174099999999994
1012,142,evening,0,91.7057,Suburban,1,4,4.118714999999999
1808,411,night,1,72.5215,Rural,5,1,3.743925
995,35,afternoon,1,92.1127,Suburban,3,4,4.329365
848,340,night,1,73.5518,Suburban,3,2,4.794409999999999
1337,120,afternoon,4,76.8846,Suburban,6,2,4.57877
1884,241,morning,3,69.8495,Rural,4,2,4.141524999999999
830,243,afternoon,0,87.1043,Suburban,5,2,4.328784999999999
440,5,evening,1,93.2597,Urban,0,0,4.887015000000001
205,346,night,2,82.166,Rural,4,3,4.9947
1766,393,morning,4,73.3799,Suburban,2,2,3.7790049999999997
1989,376,morning,4,78.8735,Suburban,6,3,3.3153249999999987
1710,232,morning,0,83.293,Rural,2,2,3.661349999999998
1603,383,night,0,78.8083,Urban,1,0,3.690585
1626,496,afternoon,2,89.6173,Urban,5,5,2.901135
996,127,morning,3,87.262,Suburban,2,5,4.3869
1031,138,morning,4,76.1659,Suburban,1,1,4.884705
406,263,morning,2,95.5769,Urban,0,1,4.289155
1225,364,evening,0,68.2342,Urban,1,5,4.63529
1718,472,afternoon,0,93.073,Urban,0,0,2.6843500000000002
1688,10,morning,4,83.5303,Suburban,3,4,4.115485
1044,399,afternoon,0,68.5395,Suburban,6,0,4.731024999999999
1349,79,evening,4,72.2557,Rural,3,4,4.880215
1521,155,morning,2,84.5479,Urban,3,5,3.9416049999999982
1888,159,morning,1,94.9561,Rural,4,1,3.046195
1278,80,night,4,75.8267,Rural,0,5,4.770664999999999
189,384,morning,3,87.3761,Urban,4,2,4.674194999999999
1838,447,morning,3,86.8222,Urban,4,5,2.9268899999999993
1408,20,night,1,84.4232,Suburban,7,0,4.330840000000001
679,311,morning,1,83.6955,Rural,0,2,4.514225
1162,207,morning,4,81.9261,Suburban,1,3,4.327695000000001
1282,469,evening,1,72.0791,Suburban,0,3,4.176045
639,101,morning,4,95.233,Suburban,3,3,4.39735
1808,326,afternoon,3,78.5718,Urban,0,3,3.6114100000000002
1725,295,afternoon,4,78.4854,Suburban,7,5,3.7607300000000006
1817,174,morning,1,86.0359,Rural,6,4,3.5332049999999997
423,5,night,0,78.927,Rural,2,4,5.6206499999999995
1221,93,afternoon,3,96.2187,Urban,1,4,3.7820649999999993
1891,324,afternoon,0,82.8815,Urban,1,5,3.3169250000000003
366,8,morning,1,80.4729,Suburban,4,0,5.594355
114,457,evening,2,95.5992,Suburban,4,2,4.1920399999999995
97,340,night,4,88.9171,Urban,0,4,4.777145
1172,81,evening,4,95.9799,Urban,2,3,3.867004999999998
983,276,evening,0,90.0963,Rural,0,4,3.960185
252,119,afternoon,0,84.9629,Suburban,2,4,5.261855
1605,436,afternoon,0,92.1291,Suburban,3,2,2.916545
880,361,evening,1,87.4302,Urban,4,3,4.02649
847,393,afternoon,0,84.2098,Urban,1,0,4.156510000000001
193,277,afternoon,2,84.3645,Suburban,7,0,5.034775
1553,89,night,4,68.0483,Rural,2,1,4.866584999999999
300,443,afternoon,3,70.8532,Urban,4,1,5.27134
1176,444,night,3,81.2567,Urban,5,1,3.873165
441,398,morning,1,83.0344,Urban,7,1,4.61128
186,99,afternoon,1,70.7474,Urban,6,4,6.0786299999999995
76,153,afternoon,4,78.9842,Suburban,1,4,5.6687899999999996
439,418,night,2,77.5758,Suburban,3,1,4.846209999999999
801,364,morning,0,75.16,Urban,4,2,4.713
726,7,night,0,79.8593,Urban,7,3,5.267035000000002
788,150,morning,3,85.7237,Urban,0,2,4.625814999999999
933,78,morning,0,80.8721,Suburban,7,5,4.867394999999999
953,436,morning,4,79.6882,Urban,5,5,4.19059
1358,295,afternoon,4,80.7893,Rural,4,1,4.012535
1328,146,night,3,95.607,Urban,2,4,3.5996500000000005
196,77,morning,0,93.5418,Rural,3,4,4.972910000000001
446,171,morning,2,71.2982,Rural,0,4,5.64709
736,240,evening,4,95.9605,Rural,1,3,3.985974999999999
763,500,morning,4,87.5409,Suburban,1,3,3.8599550000000002
1173,163,night,3,91.619,Urban,3,0,3.920049999999999
626,299,morning,1,74.3813,Rural,4,1,5.056934999999999
1148,471,morning,2,96.1172,Suburban,5,2,3.10414
1986,267,evening,0,87.2469,Urban,7,2,3.117654999999999
1799,6,evening,2,77.5665,Rural,7,0,4.310675
1989,320,evening,0,89.0035,Rural,7,4,2.920824999999999
1329,333,night,4,78.4853,Rural,6,3,4.080734999999999
1009,467,night,4,68.7319,Suburban,2,2,4.620405
1973,400,evening,2,78.721,Suburban,7,0,3.290949999999999
600,373,morning,3,95.1579,Suburban,7,1,3.8961049999999995
1750,318,afternoon,2,77.9973,Urban,4,1,3.7141349999999997
1230,268,afternoon,1,93.5274,Suburban,5,3,3.5576299999999996
508,376,night,3,92.474,Urban,4,0,4.1163
1630,460,morning,0,70.7129,Suburban,0,1,3.9143549999999987
1181,167,evening,0,70.4979,Urban,3,3,4.960104999999999
1805,312,morning,1,77.4145,Suburban,7,0,3.7002750000000004
1652,195,morning,1,76.2357,Urban,5,3,4.146215
1358,265,evening,2,92.4626,Rural,1,3,3.4888700000000004
611,426,evening,0,93.6856,Urban,1,0,3.852719999999999
1673,86,morning,0,81.0553,Rural,3,2,4.102234999999999
646,256,evening,4,82.9004,Rural,4,1,4.696979999999998
1310,176,afternoon,1,79.2742,Rural,3,2,4.374289999999999
517,200,afternoon,4,94.523,Rural,2,5,4.3568500000000006
294,422,evening,2,77.4077,Suburban,3,1,4.9916149999999995
1994,223,night,3,89.3803,Suburban,5,3,3.090985
115,166,morning,4,80.1154,Urban,5,5,5.547229999999999
1439,272,evening,1,77.6539,Urban,7,5,4.1343049999999995
1164,417,morning,1,94.9149,Suburban,2,4,3.2562550000000003
775,28,evening,4,93.1008,Rural,1,3,4.51396
678,458,afternoon,4,69.5,Rural,4,5,4.930999999999999
1008,469,morning,2,76.5976,Suburban,6,0,4.22412
599,91,night,0,70.151,Suburban,5,5,5.711449999999999
1812,181,morning,1,84.2938,Urban,3,4,3.6113100000000005
186,460,morning,4,72.5246,Suburban,2,1,5.26777
1143,315,evening,3,95.0042,Suburban,7,2,3.4767899999999985
85,148,morning,1,84.7723,Urban,6,1,5.3803849999999995
666,92,morning,3,86.531,Rural,1,0,4.82345
1174,277,night,3,89.5251,Suburban,4,1,3.795745
698,355,evening,0,80.5198,Urban,0,2,4.566009999999999
1564,345,evening,3,81.1566,Suburban,7,1,3.6881699999999995
1478,403,afternoon,4,80.4272,Rural,5,3,3.6946399999999997
767,136,afternoon,1,75.2699,Rural,0,3,5.197505
1440,303,night,1,82.8221,Suburban,0,3,3.812895
1108,55,afternoon,0,70.799,Rural,3,5,5.242049999999999
1519,305,evening,3,89.8645,Rural,4,4,3.377774999999999
1353,420,evening,4,81.1692,Urban,2,4,3.74854
195,187,evening,0,72.6532,Urban,6,0,5.79834
1965,165,evening,1,93.2,Urban,5,1,3.045
345,194,evening,2,77.4003,Suburban,7,1,5.396984999999999
1433,187,morning,0,74.5779,Rural,6,1,4.464105
1656,422,evening,2,87.8591,Suburban,4,0,3.1070449999999994
357,211,night,4,94.8555,Rural,4,5,4.478224999999999
441,354,night,3,95.1072,Suburban,0,5,4.095639999999999
1454,360,morning,4,74.1678,Suburban,4,5,4.117609999999999
642,468,evening,3,78.3718,Rural,4,0,4.503410000000001
1021,291,night,2,90.9825,Urban,4,2,3.8478749999999984
555,438,evening,0,95.4743,Rural,0,0,3.7952850000000007
1451,408,evening,3,73.2887,Rural,3,5,4.0685649999999995
1411,285,evening,3,73.491,Urban,2,2,4.34445
1352,16,night,4,77.0286,Suburban,5,5,4.764569999999999
1393,241,afternoon,3,84.6393,Urban,0,1,3.8930349999999994
1265,477,night,0,94.2535,Suburban,0,5,3.0683249999999997
328,111,night,4,84.6786,Rural,0,0,5.216070000000001
1713,371,afternoon,1,86.4561,Urban,2,1,3.2221949999999984
948,456,evening,2,87.8336,Suburban,7,5,3.7483199999999988
1468,498,night,4,91.3177,Urban,4,3,2.970114999999999
101,404,afternoon,4,76.0044,Suburban,4,1,5.290779999999999
1271,489,morning,0,89.9844,Urban,7,5,3.2517799999999992
311,173,afternoon,1,70.7407,Rural,0,4,5.805965
603,109,morning,3,85.6105,Urban,3,1,4.898475
1551,22,morning,1,88.4588,Urban,1,5,3.9820599999999997
1785,256,morning,2,92.7004,Suburban,6,1,3.0679799999999995
928,256,evening,1,84.7,Suburban,2,0,4.324999999999998
471,126,night,3,91.4028,Urban,5,0,4.706859999999999
911,408,evening,3,71.3728,Suburban,1,1,4.704359999999999
1656,494,night,4,72.1011,Urban,2,5,3.7509449999999998
723,421,evening,1,85.1236,Rural,1,5,4.178819999999999
787,166,morning,2,71.9267,Urban,5,4,5.284664999999999
1025,44,evening,1,81.6069,Suburban,1,2,4.806655
1818,209,night,2,70.4644,Urban,4,5,4.24078
1371,130,morning,2,69.4803,Suburban,7,5,4.894985
679,144,evening,0,88.0776,Suburban,6,2,4.6291199999999995
178,465,night,3,70.5894,Suburban,4,1,5.36253
149,150,evening,4,94.4083,Urban,4,5,4.830585
406,47,morning,3,95.9264,Rural,4,0,4.703679999999999
609,23,morning,4,73.4898,Rural,5,0,5.67051
454,392,morning,4,74.9762,Rural,3,0,5.013189999999998
202,384,morning,3,88.9432,Rural,3,1,4.582839999999999
827,235,afternoon,2,85.4344,Urban,2,0,4.431279999999999
1277,276,night,4,83.124,Urban,1,5,4.014799999999999
1708,7,night,3,69.3724,Suburban,6,1,4.809380000000001
778,149,evening,1,93.6324,Urban,0,5,4.242379999999999
1018,311,night,4,68.7145,Rural,6,1,4.924275
688,428,evening,3,79.2241,Urban,4,3,4.494794999999999
381,215,morning,0,80.0294,Suburban,1,2,5.18753
1890,134,evening,4,71.655,Rural,4,1,4.25925
789,114,evening,0,69.0938,Rural,2,3,5.52831
1828,56,morning,1,80.8872,Suburban,1,3,4.01564
1615,367,evening,3,89.6512,Suburban,3,0,3.1684399999999995
1503,430,afternoon,2,68.3909,Suburban,7,3,4.217454999999999
1058,226,evening,4,83.9017,Rural,2,0,4.294915
612,486,night,3,83.7471,Suburban,0,5,4.228645
1161,171,afternoon,2,88.9208,Rural,5,1,4.05096
1852,456,morning,4,79.2023,Urban,6,3,3.2758849999999997
707,248,night,4,95.7921,Suburban,0,3,4.007394999999998
644,448,night,4,74.7766,Rural,2,4,4.721169999999999
350,481,morning,3,76.1839,Urban,5,2,4.878805000000001
1578,315,evening,0,92.0283,Suburban,5,4,3.1905850000000004
512,214,afternoon,0,80.788,Urban,5,1,5.020599999999999
1386,337,afternoon,4,72.2424,Suburban,1,4,4.32788
462,171,evening,4,70.3744,Suburban,0,5,5.67728
548,433,evening,0,93.8811,Urban,0,5,3.8919449999999998
644,270,night,4,70.5881,Rural,0,4,5.286594999999998
1041,409,afternoon,2,69.6971,Rural,4,2,4.6561449999999995
786,478,night,0,91.499,Suburban,0,4,3.6830500000000006
11,316,morning,3,87.2413,Rural,3,5,4.994935000000001
486,248,morning,2,68.9611,Urban,5,4,5.569944999999999
47,363,morning,3,78.998,Urban,6,3,5.2771
1764,428,afternoon,3,80.6398,Rural,2,1,3.3480100000000013
1165,298,evening,3,73.6487,Rural,5,5,4.556565000000001
1421,493,evening,3,69.4605,Rural,7,2,4.119975000000001
667,354,afternoon,4,75.2897,Rural,4,3,4.8605149999999995
1664,454,evening,1,74.3646,Suburban,0,0,3.70977
1063,308,morning,1,89.7069,Suburban,2,4,3.835654999999999
1475,85,afternoon,1,80.5272,Rural,4,1,4.328640000000001
1627,373,morning,0,87.1739,Urban,3,0,3.268304999999999
1584,431,night,3,96.8717,Suburban,6,3,2.7104149999999994
156,499,morning,0,69.847,Suburban,7,5,5.35365
1978,412,evening,2,87.998,Urban,0,4,2.7981
37,160,evening,1,95.7838,Urban,3,2,4.853809999999998
438,262,night,2,88.6207,Rural,4,1,4.606965
747,461,night,4,83.1921,Urban,5,4,4.1713949999999995
1603,398,night,1,90.3854,Urban,0,5,3.0817299999999994
466,107,evening,3,71.4229,Suburban,2,3,5.748855000000001
1933,353,evening,1,94.8208,Suburban,0,0,2.61996
1187,54,evening,2,94.5453,Rural,2,3,3.977735
296,37,morning,3,87.2351,Urban,6,3,5.268245
750,257,evening,3,89.6062,Rural,2,1,4.25569
904,118,afternoon,1,92.2509,Suburban,0,3,4.2474549999999995
1582,24,morning,3,74.264,Urban,7,2,4.656799999999999
149,187,evening,2,86.8456,Suburban,7,2,5.13472
106,427,afternoon,1,92.9884,Urban,6,4,4.390580000000001
437,114,evening,3,93.5325,Rural,1,0,4.658375
867,273,morning,4,74.3587,Suburban,3,2,4.869064999999999
1340,260,afternoon,0,69.3623,Rural,7,0,4.671885
1132,299,evening,2,77.6834,Suburban,1,2,4.385829999999999
161,230,night,2,83.5689,Rural,6,0,5.200555
1203,373,night,2,90.7187,Suburban,4,0,3.515065
1159,360,night,2,79.0947,Urban,1,0,4.166264999999998
353,402,afternoon,2,85.2908,Rural,5,3,4.57846
282,332,afternoon,0,74.4946,Rural,2,5,5.329269999999999
1685,272,evening,1,80.3609,Rural,0,2,3.752954999999999
175,57,morning,2,69.797,Urban,4,1,6.221149999999998
1208,253,evening,2,82.8466,Rural,5,1,4.143669999999999
1954,283,evening,2,75.7323,Urban,1,3,3.6933849999999997
767,487,morning,3,68.042,Urban,2,5,4.8568999999999996
1133,280,morning,0,90.7485,Suburban,7,1,3.7695749999999997
175,247,afternoon,4,75.2336,Suburban,2,0,5.569319999999999
1103,220,evening,1,69.3193,Rural,2,1,4.991035
1350,156,afternoon,1,86.2692,Suburban,1,5,4.024540000000001
1051,361,morning,4,88.1942,Urban,6,3,3.8172900000000007
645,320,night,1,83.4283,Urban,2,5,4.543585
153,232,evening,2,71.9992,Rural,2,5,5.783039999999999
1465,360,afternoon,4,76.3887,Suburban,1,1,3.995565
1266,288,evening,1,70.2198,Suburban,6,4,4.647009999999999
622,150,night,1,88.5511,Suburban,1,3,4.650444999999999
733,276,afternoon,0,84.5861,Urban,5,5,4.485695
1098,66,morning,2,85.6783,Rural,2,4,4.486085
1109,470,night,0,69.5742,Suburban,1,0,4.472289999999999
102,241,afternoon,0,69.2162,Rural,2,3,5.95519
918,215,afternoon,3,82.18,Suburban,6,3,4.543
1867,234,evening,1,88.8175,Urban,6,3,3.224124999999999
1566,6,night,1,71.1199,Rural,3,4,4.866004999999999
1439,7,night,0,91.7475,Urban,2,1,3.959625
1679,224,evening,2,78.9574,Suburban,7,0,3.925129999999999
