crime_rate,crowd_density,time_of_day,weather_condition_encoded,longitude,location_type,city_encoded,place_encoded,safety_score
9.32,7.58,20,2,77.7695,1,5,10,0.9
1.46,9.05,17,2,77.3888,1,0,15,9.45
4.57,3.87,14,2,77.9676,0,8,4,9.68
5.92,6.01,2,2,77.3809,1,10,9,6.38
3.58,6.1,21,0,77.5497,1,10,18,5.47
1.0,4.63,10,0,77.3308,1,5,5,8.73
5.96,8.84,11,1,77.5379,0,9,16,5.11
9.02,3.63,18,0,77.1923,1,6,16,6.14
5.63,2.67,1,2,77.3871,2,4,11,3.62
6.78,7.12,5,2,77.2574,1,3,1,3.45
0.24,6.64,11,2,77.4405,1,9,16,10.0
2.74,5.13,15,1,77.0829,2,10,10,10.0
0.49,4.45,18,1,77.5597,2,3,18,10.0
1.13,7.97,1,2,77.3958,1,2,9,5.74
3.72,3.06,13,1,77.4929,1,10,8,9.36
1.5,3.21,6,0,77.0913,1,8,1,8.31
7.12,8.55,18,2,77.5544,1,9,20,5.68
8.56,7.54,4,2,77.2726,2,2,4,2.53
5.03,4.56,16,2,77.0901,1,2,6,10.0
5.9,4.78,12,0,77.306,0,7,18,8.26
2.0,6.09,16,2,77.7852,2,5,17,10.0
6.13,4.0,13,0,77.8298,1,5,13,7.21
0.46,7.02,6,0,77.0983,1,1,13,6.82
9.87,3.58,18,1,77.8285,1,7,19,6.16
8.28,7.7,16,0,77.7607,1,4,5,3.92
1.81,5.66,7,1,77.8585,2,2,7,9.58
1.78,0.82,16,0,77.4269,2,9,6,6.43
2.7,4.73,13,2,77.782,1,4,0,10.0
2.01,6.64,13,1,77.0279,1,3,14,10.0
2.79,9.0,7,2,77.6533,1,3,9,7.02
5.39,3.57,21,0,77.288,0,1,11,3.43
8.96,8.54,7,1,77.1025,2,3,0,4.14
6.51,4.03,4,1,77.7171,0,5,1,4.67
7.49,6.25,9,1,77.3079,0,4,10,8.21
6.21,8.38,2,1,77.8946,0,10,10,3.3
8.42,1.94,21,1,77.9218,0,3,19,0.02
2.9,6.25,19,2,77.7451,0,1,11,9.52
0.55,6.19,3,1,77.8519,2,4,19,7.43
5.25,4.44,22,1,77.0309,2,6,5,4.73
6.86,7.23,10,1,77.9474,2,1,3,5.18
1.41,9.48,17,0,77.6386,0,4,13,8.71
0.27,8.54,6,2,77.8471,2,9,10,8.42
6.35,4.76,17,1,77.8831,1,8,18,8.92
7.5,9.61,10,1,77.7569,2,7,15,4.46
3.46,9.38,10,1,77.079,1,9,3,6.9
8.63,6.85,1,1,77.7295,1,3,17,4.61
2.41,9.05,11,1,77.1658,0,9,6,6.44
6.7,2.62,18,1,77.5438,0,9,8,3.98
4.47,4.33,4,1,77.5792,0,1,13,6.17
1.13,1.11,7,2,77.7745,1,1,13,7.87
3.69,8.0,13,2,77.1091,2,5,1,8.52
1.28,0.33,7,2,77.3053,1,1,19,7.83
3.0,3.18,9,1,77.5243,2,3,2,10.0
2.9,8.45,4,1,77.3386,2,2,7,4.19
8.93,5.97,11,2,77.6146,0,6,17,6.07
3.7,4.16,16,2,77.43,2,6,3,10.0
6.2,5.96,22,2,77.2824,2,1,18,5.0
4.85,8.31,11,1,77.7001,2,10,12,5.57
9.7,5.61,14,2,77.5191,1,10,20,6.86
0.98,7.85,22,0,77.915,1,10,2,3.59
4.3,6.13,23,0,77.2591,1,7,14,4.24
5.66,4.42,9,2,77.9849,1,4,10,8.23
4.92,4.72,20,1,77.5389,1,5,18,4.63
4.38,3.99,10,0,77.2127,2,8,2,7.59
6.1,5.22,21,1,77.2768,2,2,7,4.17
0.06,7.48,10,2,77.9634,1,2,20,9.63
2.83,3.36,17,1,77.3771,2,0,3,10.0
2.9,4.18,23,0,77.1885,0,1,10,4.7
4.83,4.54,21,2,77.4271,1,7,5,6.56
7.45,7.28,17,2,77.0819,1,5,18,6.06
7.79,8.45,8,2,77.7149,1,1,15,4.14
2.8,6.53,12,0,77.727,0,2,12,9.62
1.96,0.38,2,0,77.5214,0,0,20,3.51
8.59,7.52,20,0,77.8713,0,8,3,0.02
0.62,0.93,0,1,77.33,2,8,17,4.77
4.84,9.89,11,0,77.6489,2,0,1,5.89
4.2,9.12,9,1,77.5175,1,0,14,6.81
8.5,6.17,12,0,77.2304,0,3,18,5.79
8.17,3.14,12,0,77.9488,1,0,3,7.57
2.17,8.78,22,1,77.2322,0,0,2,4.46
6.97,3.28,11,0,77.7308,2,5,19,5.95
4.35,8.93,13,0,77.8586,2,4,8,6.83
1.9,1.56,4,0,77.8663,2,8,3,2.62
0.39,5.94,4,1,77.356,0,5,17,8.29
5.17,7.89,23,0,77.7292,0,1,9,1.49
9.68,1.49,12,1,77.7908,2,10,3,4.35
7.37,7.01,20,1,77.2078,2,2,9,1.07
5.12,2.42,12,1,77.9729,1,2,3,6.88
3.18,5.94,15,2,77.6914,0,8,16,10.0
3.62,5.61,19,0,77.5133,1,1,1,8.21
8.61,0.46,19,1,77.707,0,0,15,4.26
1.04,5.3,5,2,77.6558,2,0,16,7.93
1.51,8.24,5,1,77.8203,0,2,18,4.11
9.68,6.67,6,2,77.2063,2,1,7,5.76
9.05,1.32,2,2,77.1169,1,2,5,0.45
9.07,1.2,17,0,77.9227,2,6,1,3.13
7.86,5.53,19,2,77.0188,1,4,9,8.37
9.29,4.54,9,0,77.5129,1,1,11,6.33
5.4,4.23,23,2,77.0173,2,8,20,5.73
0.91,9.85,20,2,77.9266,1,8,0,5.04
7.01,7.29,4,2,77.3255,1,4,12,1.55
2.95,1.91,1,0,77.1367,1,0,7,1.65
6.5,6.23,4,2,77.9701,2,3,4,6.05
0.43,2.14,3,0,77.9168,0,5,4,2.95
2.64,0.82,14,1,77.3507,1,4,2,8.62
6.8,6.59,5,1,77.7648,2,5,11,5.4
5.33,2.39,13,0,77.1508,2,4,12,6.08
2.42,2.92,14,0,77.7004,2,1,14,7.11
8.19,2.41,23,0,77.5183,2,5,6,0.33
1.19,7.87,1,1,77.716,1,9,15,5.65
5.13,2.71,20,2,77.6874,2,7,13,2.64
3.7,0.87,10,0,77.9451,0,5,7,5.6
6.47,3.22,1,2,77.3458,0,7,20,4.65
5.24,9.85,20,2,77.0999,1,2,10,3.73
4.53,3.7,12,0,77.2989,2,5,17,9.34
9.96,1.15,14,1,77.5103,2,7,7,3.79
5.08,4.08,10,2,77.5571,0,1,7,8.14
7.14,4.6,8,0,77.9582,0,0,4,6.43
1.35,5.09,13,1,77.1346,2,0,17,10.0
6.86,5.9,2,2,77.3458,2,0,13,5.38
2.6,0.04,23,2,77.256,2,2,20,3.53
3.41,6.2,3,2,77.802,0,4,20,7.07
5.13,5.46,0,0,77.5051,1,1,6,3.71
6.2,5.53,5,0,77.5779,1,3,5,4.21
1.75,6.75,14,1,77.6573,1,2,19,10.0
4.43,5.08,3,2,77.1867,1,5,18,6.35
2.77,5.15,15,1,77.9521,0,6,1,9.96
1.39,1.28,6,1,77.9995,2,8,18,7.98
5.14,1.26,7,1,77.6919,1,5,16,6.41
9.71,1.25,18,0,77.5115,0,5,11,2.53
9.37,8.46,4,0,77.2222,1,1,7,0.0
9.46,3.97,0,2,77.6823,0,8,4,4.53
5.8,4.91,7,1,77.7774,0,0,19,7.34
9.95,7.18,21,2,77.0803,2,0,8,1.08
1.28,1.15,4,1,77.6971,0,1,12,5.13
8.81,1.29,12,2,77.0424,1,8,3,5.95
3.48,8.7,8,0,77.4378,0,10,8,5.23
8.46,9.03,7,2,77.6276,1,0,18,4.41
1.26,0.38,12,2,77.8368,0,6,3,8.88
7.35,5.6,3,0,77.7717,2,7,7,2.94
7.03,1.67,14,1,77.2505,2,7,5,5.4
7.74,7.67,14,0,77.7226,0,9,17,4.06
0.94,9.82,4,1,77.4288,2,1,19,5.13
9.32,3.54,0,1,77.229,1,3,18,3.71
1.65,1.66,9,1,77.5802,2,2,7,7.49
7.16,1.34,7,2,77.8654,1,9,2,4.55
3.83,1.57,3,1,77.3898,2,10,10,3.82
9.77,1.35,5,0,77.435,2,10,8,0.0
5.79,7.12,21,2,77.0569,0,6,15,3.91
8.28,6.02,19,1,77.8508,1,5,19,6.66
2.71,6.71,19,1,77.7453,1,5,20,9.39
9.45,9.19,23,2,77.3675,2,3,20,0.29
2.71,9.69,11,2,77.3975,2,3,6,7.63
0.31,4.47,23,1,77.9419,1,1,12,7.18
9.49,0.35,12,1,77.755,1,4,11,4.42
8.25,1.12,2,0,77.494,1,8,17,0.0
2.76,2.39,1,0,77.4582,2,7,6,2.82
2.44,2.81,15,2,77.5053,0,9,2,7.72
4.01,8.91,14,0,77.5035,2,10,7,6.81
8.72,1.23,15,0,77.6503,2,1,8,2.71
3.64,2.42,15,1,77.3617,0,1,15,7.8
8.22,9.56,15,2,77.857,0,7,18,5.33
7.05,4.09,20,2,77.992,0,9,11,4.1
8.23,2.13,23,2,77.3884,1,0,7,1.44
0.31,0.99,12,2,77.8885,2,0,4,8.77
8.84,8.12,8,0,77.0116,1,4,20,2.96
7.45,9.4,12,1,77.8016,2,10,20,6.5
9.79,1.94,21,1,77.0433,2,7,11,0.05
2.07,2.3,15,1,77.3587,0,5,9,8.72
4.71,2.04,9,1,77.021,1,5,9,6.09
9.79,8.93,22,0,77.398,2,0,7,0.53
3.59,1.19,9,2,77.7618,0,4,12,5.88
2.16,0.52,14,2,77.6348,1,10,3,8.03
1.45,9.04,22,0,77.9688,1,7,15,3.56
0.62,7.43,14,1,77.8509,0,4,13,9.36
5.08,6.91,4,0,77.9121,1,10,11,4.22
6.61,3.34,23,2,77.1064,0,2,17,5.67
5.19,2.14,14,1,77.0505,2,6,5,6.91
5.25,6.48,3,2,77.611,1,5,17,6.42
9.99,4.9,0,2,77.1718,0,9,19,2.8
1.2,9.68,4,0,77.0888,0,1,7,3.8
9.56,3.81,4,1,77.4543,1,8,18,2.9
1.65,6.37,17,1,77.7019,0,10,15,10.0
1.61,6.9,3,2,77.7651,0,6,9,7.88
4.63,1.23,3,2,77.062,0,8,11,2.22
1.49,3.98,20,0,77.7079,1,3,10,5.68
1.51,7.06,18,2,77.5948,0,1,18,7.57
6.89,8.86,6,1,77.1451,0,3,15,5.94
6.45,2.56,18,2,77.1247,0,7,14,5.52
9.08,9.91,21,2,77.3893,1,4,10,1.17
2.37,4.8,18,2,77.3137,0,8,14,10.0
1.97,9.64,0,0,77.957,1,5,20,3.08
7.15,1.49,9,0,77.8696,1,4,7,4.16
5.05,9.57,18,1,77.098,0,8,18,5.51
3.86,2.57,13,0,77.9701,2,9,2,6.46
8.18,8.7,14,2,77.5799,1,4,19,6.82
5.04,7.52,15,1,77.2326,0,2,1,7.34
1.03,3.8,22,1,77.7612,2,5,14,7.33
3.07,7.97,23,2,77.0592,0,2,8,3.49
4.55,1.92,0,1,77.9095,2,9,4,2.99
9.47,3.07,10,0,77.2633,0,4,19,5.1
3.8,9.18,5,0,77.0912,2,3,8,2.26
8.07,7.46,10,0,77.1877,1,6,10,2.92
7.3,7.34,22,1,77.2839,1,3,16,2.23
8.77,8.92,22,0,77.5311,2,8,15,0.81
1.24,5.16,3,2,77.8185,2,9,4,7.86
9.26,4.64,20,0,77.6748,1,6,18,1.55
7.59,1.85,7,0,77.0135,1,8,2,2.61
0.88,4.38,16,0,77.1948,2,6,6,10.0
1.0,8.37,0,0,77.1463,0,10,0,4.82
6.35,9.52,1,1,77.9553,1,7,14,1.96
0.25,3.13,3,1,77.1243,0,5,14,8.02
7.6,2.74,5,1,77.6868,2,10,19,1.09
7.29,6.48,19,1,77.3473,1,0,13,7.71
1.65,8.8,12,0,77.6194,2,8,4,7.15
6.47,4.18,14,1,77.8909,1,7,10,8.74
4.35,7.09,23,1,77.3397,2,2,18,4.15
7.83,9.37,13,1,77.4868,0,1,15,5.78
3.07,3.13,22,0,77.2156,1,5,10,5.76
7.06,8.43,13,2,77.9517,0,8,20,5.85
0.69,9.5,11,2,77.7626,2,7,2,8.75
4.86,3.81,8,0,77.926,0,10,4,7.09
1.98,8.06,7,1,77.2814,0,8,8,8.26
0.8,0.3,1,2,77.0482,1,8,7,4.83
8.96,5.62,13,1,77.359,2,9,0,8.11
5.48,1.82,8,1,77.1923,2,0,19,5.24
0.07,8.31,10,1,77.5276,2,1,10,9.33
6.27,4.24,0,1,77.7437,2,8,16,4.47
2.7,4.34,4,2,77.3189,0,2,0,6.93
4.35,3.27,14,0,77.7972,0,2,15,9.18
0.26,5.79,14,2,77.8852,0,3,8,10.0
0.7,1.47,2,1,77.8087,0,2,1,4.37
5.16,3.18,16,2,77.7728,1,9,1,9.39
8.74,9.76,19,2,77.1767,0,6,2,5.43
6.34,2.78,8,2,77.023,2,8,4,5.31
0.35,1.6,4,2,77.8223,1,5,17,5.43
3.15,2.89,17,2,77.2724,0,3,12,8.38
2.71,7.8,11,0,77.5054,2,5,7,5.24
0.03,2.76,21,1,77.2167,1,7,9,4.93
5.9,9.64,23,0,77.9789,1,7,0,2.19
6.05,4.54,18,1,77.051,1,2,15,8.0
6.96,0.8,23,0,77.8242,0,6,2,0.11
1.23,0.19,20,2,77.334,1,5,12,4.74
7.73,1.79,4,2,77.9587,2,1,5,1.05
7.62,9.37,23,2,77.8945,1,9,3,1.21
7.67,9.58,19,2,77.7103,0,2,17,4.67
2.68,2.98,7,0,77.8934,2,7,14,6.35
3.54,5.93,9,2,77.3326,2,0,18,10.0
9.92,9.17,5,2,77.4524,1,1,18,0.75
2.99,5.43,12,1,77.0198,0,0,5,9.57
0.18,5.23,2,2,77.086,2,0,8,7.81
3.75,5.8,2,1,77.291,1,0,8,6.49
2.59,0.77,4,1,77.3124,2,8,10,3.88
1.1,1.54,8,2,77.2132,0,4,2,7.95
3.62,6.09,10,1,77.0235,1,2,20,9.07
5.83,1.77,22,2,77.2799,1,6,15,1.76
9.98,7.11,18,1,77.7053,1,9,13,3.46
3.07,8.18,18,1,77.0171,2,4,4,6.96
9.48,5.64,6,0,77.5215,2,8,10,5.26
7.56,4.03,7,0,77.7277,2,0,19,6.23
5.02,5.18,19,2,77.3814,2,0,7,9.95
0.66,0.88,14,0,77.012,1,7,14,7.89
5.61,9.61,11,2,77.2203,0,5,7,5.41
6.36,1.4,14,0,77.3101,0,9,1,4.4
7.58,1.89,18,0,77.8571,1,5,4,3.29
8.83,7.64,16,0,77.8153,1,9,9,3.38
5.41,3.55,0,1,77.3688,0,1,12,5.3
0.74,2.33,3,0,77.7221,1,7,19,4.0
0.77,4.7,1,2,77.7759,0,5,11,8.35
9.93,8.31,2,1,77.8396,1,7,18,1.23
8.26,0.2,21,2,77.5324,1,8,2,1.06
7.78,0.95,16,1,77.7598,1,5,17,5.93
4.37,2.84,1,2,77.3778,1,4,19,2.62
4.2,9.15,1,1,77.2721,0,9,11,2.85
7.0,1.98,13,1,77.2879,2,4,2,6.48
8.85,7.16,7,0,77.208,2,8,10,3.99
5.74,9.65,5,0,77.4404,2,0,14,1.43
5.89,3.5,20,0,77.3115,0,6,6,4.1
2.1,5.03,4,0,77.1786,1,0,9,6.25
9.07,6.04,23,0,77.735,2,1,17,1.88
2.75,0.51,1,0,77.5439,1,0,9,2.26
6.57,8.08,23,2,77.7096,0,1,18,1.9
0.19,5.73,0,1,77.9895,2,10,5,8.86
5.54,0.75,16,1,77.3719,2,0,14,5.82
9.7,9.29,10,1,77.3445,2,6,10,2.99
9.05,8.49,11,2,77.8884,2,9,10,3.73
6.22,0.11,7,2,77.5051,1,6,20,5.53
1.65,3.58,12,2,77.2489,0,6,2,10.0
0.19,5.26,20,2,77.9724,1,8,7,7.46
0.77,1.79,2,1,77.2054,0,2,7,5.07
9.44,9.76,12,2,77.4828,1,2,11,4.77
2.56,8.06,8,0,77.2566,0,10,12,5.43
3.04,9.36,22,2,77.3598,0,2,9,3.75
4.46,7.82,16,2,77.6324,1,2,19,8.17
7.79,3.97,16,2,77.7306,1,10,20,8.24
3.97,0.45,23,1,77.0782,2,4,10,3.42
0.59,6.54,0,2,77.7864,1,9,17,8.14
1.07,1.36,14,0,77.8331,0,6,13,7.5
7.55,5.1,1,2,77.1225,2,0,2,3.96
8.12,4.46,17,2,77.799,1,9,9,8.12
3.36,6.64,20,2,77.1589,2,3,9,7.82
7.6,1.13,15,1,77.9884,0,2,3,5.21
0.18,2.16,12,0,77.9183,0,7,18,8.66
5.55,7.76,2,2,77.0124,0,9,10,3.49
6.02,0.45,5,0,77.3898,0,5,3,0.9
1.92,6.0,12,1,77.6583,2,7,9,10.0
4.29,4.04,7,1,77.3733,1,7,13,9.09
5.74,9.51,12,1,77.3589,0,9,10,7.04
1.88,6.7,22,2,77.4355,2,2,16,7.79
8.7,2.12,5,2,77.2003,0,7,0,0.19
9.79,4.07,23,2,77.9125,1,2,15,3.23
6.78,5.12,1,0,77.4644,2,4,8,2.87
1.62,3.7,13,2,77.9008,0,4,8,10.0
7.66,3.44,18,2,77.0491,0,9,12,7.51
3.57,1.3,16,1,77.5123,2,7,11,8.15
7.81,2.97,3,0,77.9582,0,5,11,0.0
4.49,7.74,19,0,77.011,1,2,7,5.17
5.31,6.7,7,1,77.3924,2,7,2,7.64
4.09,8.6,5,2,77.6645,0,0,19,4.4
6.95,5.6,9,0,77.7729,0,10,0,6.15
8.68,1.68,22,1,77.1216,1,3,13,0.17
4.87,0.93,10,0,77.2532,0,4,10,4.16
5.06,8.65,23,0,77.9369,2,6,12,2.5
9.63,8.28,3,0,77.9783,2,3,16,0.0
1.06,6.22,4,1,77.08,1,8,6,7.01
9.5,1.7,12,0,77.3094,1,10,20,2.93
0.68,6.99,14,2,77.6819,0,7,9,10.0
6.83,4.23,2,0,77.6693,0,8,2,3.22
5.66,5.6,10,0,77.2852,0,10,19,6.98
2.03,8.63,8,1,77.0279,1,9,15,7.4
8.35,2.21,20,1,77.2158,2,1,10,0.86
6.3,8.78,18,2,77.8137,1,5,12,5.23
3.4,4.67,22,0,77.6906,2,4,16,5.17
3.29,4.58,1,1,77.666,0,7,9,7.02
6.56,5.97,8,1,77.7173,1,0,3,7.47
7.51,2.35,11,0,77.6116,1,2,4,2.78
0.21,7.87,18,2,77.1218,0,3,6,9.68
2.32,0.91,9,1,77.9879,1,6,10,6.26
8.41,5.19,3,0,77.8736,1,2,14,2.85
8.9,1.06,3,0,77.4009,2,9,2,0.0
1.85,2.08,10,1,77.1456,2,7,15,6.22
3.16,2.59,9,0,77.6589,0,8,20,4.87
9.49,3.24,13,0,77.0479,2,5,20,7.17
0.72,5.14,4,0,77.6345,1,5,16,5.87
4.84,7.36,18,1,77.8651,1,6,16,5.78
7.69,0.7,12,0,77.7749,1,0,13,4.38
6.83,9.01,17,0,77.4737,2,6,10,5.78
3.42,7.41,9,1,77.455,0,10,3,6.93
5.55,6.41,19,1,77.7783,0,10,8,8.93
3.87,9.45,0,2,77.5482,2,9,16,4.91
6.39,1.89,19,0,77.0116,1,5,9,4.67
2.91,4.6,16,1,77.1566,1,1,7,10.0
6.27,8.91,3,0,77.0123,1,1,7,1.73
6.01,9.74,13,0,77.4248,2,9,5,4.98
9.36,9.5,20,1,77.6811,2,0,0,1.8
7.55,0.03,13,1,77.8392,0,5,20,5.49
4.4,3.8,17,2,77.6534,2,6,20,10.0
5.25,6.01,8,0,77.6551,1,0,10,7.41
4.59,8.23,3,2,77.4857,1,2,3,4.37
7.36,0.03,7,1,77.044,2,8,10,3.86
7.0,8.26,4,2,77.9181,2,0,8,2.54
0.56,0.49,6,2,77.4919,1,3,8,7.78
3.73,3.84,13,2,77.0312,1,3,17,9.88
7.93,5.24,9,0,77.0315,1,6,5,5.58
1.22,5.78,8,0,77.6719,0,7,0,10.0
3.37,0.44,5,0,77.2591,0,9,8,2.73
9.48,7.78,20,1,77.7597,1,3,16,0.42
4.54,4.17,4,0,77.1569,1,3,18,4.55
6.55,1.94,16,2,77.9834,2,4,18,5.32
9.62,7.7,11,0,77.2103,2,0,9,3.3
4.07,3.54,9,1,77.6559,0,2,3,9.44
6.23,7.53,14,2,77.6281,0,1,11,7.15
9.46,0.27,2,0,77.7993,1,5,0,0.0
6.01,7.49,1,1,77.915,1,1,16,1.74
3.69,5.93,19,0,77.2861,0,3,2,8.93
1.92,0.94,16,1,77.3147,1,1,3,7.81
4.44,8.46,9,1,77.2546,2,0,13,6.97
2.33,6.9,19,1,77.9434,0,2,10,9.93
4.7,9.33,15,0,77.6212,2,4,3,6.58
9.67,6.57,2,2,77.5431,2,9,5,3.7
4.69,5.96,2,1,77.3054,0,7,13,6.56
9.88,4.47,12,0,77.5827,0,3,3,6.5
2.3,8.73,9,2,77.1711,2,8,7,7.01
4.76,5.93,1,2,77.122,2,5,10,5.45
1.04,0.82,23,0,77.8116,2,9,10,3.93
8.2,3.98,11,0,77.8113,2,8,4,5.17
2.33,6.19,9,1,77.3378,0,3,20,9.62
5.86,5.66,2,0,77.937,1,9,0,4.33
8.65,6.52,1,1,77.7443,2,6,0,3.32
1.79,7.67,19,0,77.2188,0,8,0,7.34
2.13,5.54,0,2,77.4836,0,6,7,7.34
4.31,0.49,3,1,77.9162,1,4,7,2.92
9.49,0.85,17,1,77.044,2,9,14,4.81
0.26,4.44,11,2,77.9131,1,8,0,10.0
6.87,5.49,7,2,77.6139,0,5,3,7.5
8.07,2.94,21,2,77.5121,0,10,17,1.63
6.52,8.95,2,2,77.0358,0,9,14,2.46
0.74,0.17,10,2,77.6701,1,9,6,8.81
6.47,1.46,3,2,77.2985,1,7,11,2.77
6.8,3.9,15,1,77.9325,0,7,15,9.34
9.18,4.85,4,2,77.0846,0,5,15,3.27
0.07,3.95,20,2,77.2922,0,0,15,8.74
3.19,1.66,2,0,77.5895,0,3,10,2.6
4.7,0.8,19,2,77.5951,2,1,13,6.09
5.28,5.14,12,1,77.7139,0,7,6,10.0
9.65,3.68,13,2,77.0332,2,9,19,8.31
2.76,1.62,19,0,77.5096,1,7,14,5.87
5.29,7.43,16,1,77.3774,2,7,6,7.24
3.07,1.75,7,1,77.2276,1,1,10,7.3
0.33,9.48,4,0,77.8264,1,1,12,3.77
8.65,8.47,10,0,77.3728,1,4,6,3.96
9.6,0.35,23,1,77.7443,2,7,10,0.19
3.43,6.24,11,1,77.777,0,8,7,10.0
3.23,5.2,8,2,77.5238,1,3,9,10.0
9.74,6.69,21,2,77.109,1,8,9,3.04
7.97,9.77,14,1,77.5713,1,6,12,4.76
9.45,8.79,4,0,77.5298,2,3,0,0.0
9.29,9.45,12,0,77.2091,0,3,20,3.19
2.24,4.18,17,2,77.6273,2,2,16,10.0
8.07,6.47,5,2,77.9355,2,10,11,4.28
6.11,5.6,8,1,77.2257,0,1,2,7.2
0.11,9.17,16,1,77.3558,2,8,7,8.68
1.42,2.52,11,2,77.3755,2,2,18,8.29
2.31,2.86,11,0,77.4903,0,6,10,5.76
8.17,4.01,21,1,77.3218,0,0,8,3.73
5.98,1.56,23,2,77.052,1,7,5,2.93
5.16,0.45,15,0,77.306,2,7,9,5.23
0.84,6.59,0,0,77.8537,1,5,7,5.99
0.42,0.12,3,0,77.5934,2,0,11,3.95
1.9,5.32,13,2,77.3346,1,4,18,10.0
1.04,1.32,23,0,77.6673,1,4,10,3.75
3.77,4.01,19,0,77.5092,1,6,16,8.12
9.8,9.39,7,0,77.7642,0,2,4,3.07
2.63,7.67,8,1,77.1778,1,8,20,7.63
3.39,3.53,10,0,77.2803,1,0,3,8.63
1.34,9.69,5,2,77.2013,1,5,6,6.25
2.03,8.59,13,2,77.9456,2,8,16,9.13
6.51,8.91,23,1,77.2334,1,8,10,2.11
4.61,8.15,18,2,77.4249,0,7,2,6.92
7.73,3.25,12,1,77.9473,1,7,11,8.08
9.46,6.03,17,0,77.5367,1,7,5,6.85
0.75,4.48,1,1,77.2927,2,5,12,6.73
2.95,5.26,22,0,77.9697,1,6,17,5.05
7.75,7.11,11,0,77.3074,0,1,17,3.89
2.01,6.69,14,1,77.0224,1,10,0,10.0
0.31,2.5,6,2,77.8932,1,9,12,8.68
8.21,2.35,9,0,77.1055,1,10,4,3.58
5.41,5.71,0,0,77.3257,0,2,15,3.48
0.34,0.6,20,1,77.2967,1,1,10,5.01
7.7,5.03,14,0,77.5343,1,5,16,6.95
3.3,4.36,13,1,77.6862,2,8,16,9.63
6.57,5.15,11,1,77.5839,1,3,19,8.06
3.24,8.31,22,0,77.4077,1,1,5,2.87
2.79,8.38,12,1,77.522,0,10,12,7.72
9.01,0.33,23,0,77.2567,2,1,7,0.0
8.9,2.98,8,1,77.2177,0,2,20,2.95
3.57,9.3,21,0,77.018,2,5,15,2.28
2.76,1.9,15,1,77.335,1,4,17,8.22
5.1,6.46,12,0,77.8505,1,5,13,9.01
8.19,4.79,16,2,77.6894,2,8,11,8.62
4.9,2.72,4,1,77.7625,0,3,8,3.06
8.83,8.13,10,1,77.6249,0,6,14,4.38
0.59,7.25,15,0,77.5192,0,6,11,9.09
1.79,4.95,9,2,77.9195,0,10,14,10.0
0.74,1.14,18,2,77.264,0,2,10,8.23
8.37,2.41,18,2,77.5068,2,8,15,4.12
0.39,0.22,12,2,77.0947,0,10,11,9.63
7.44,6.65,4,1,77.7496,1,5,2,4.1
3.22,6.98,19,0,77.4949,1,6,0,8.96
0.52,9.48,19,2,77.1132,1,9,17,9.69
2.14,3.71,11,2,77.0166,1,2,10,9.76
2.15,5.39,9,1,77.9577,1,5,1,10.0
0.29,1.69,4,0,77.0007,0,9,11,3.08
2.44,9.92,2,2,77.1027,0,0,11,5.47
4.86,0.35,0,0,77.7051,2,10,19,0.65
0.75,3.38,23,1,77.8713,1,3,3,8.52
7.45,6.52,7,0,77.0956,2,9,8,5.69
9.25,9.87,5,0,77.0196,2,2,19,0.35
3.68,6.27,7,0,77.1076,0,10,12,8.1
1.79,2.52,5,0,77.2607,1,7,19,2.51
0.82,2.15,18,2,77.0203,2,3,9,7.95
0.56,5.45,8,1,77.2928,1,6,7,10.0
9.9,1.69,0,2,77.6099,1,4,12,0.65
9.95,3.52,14,2,77.9186,1,3,16,7.51
6.34,8.37,12,0,77.8014,0,9,7,6.1
5.38,0.67,15,0,77.2165,2,10,16,6.02
3.55,5.24,18,2,77.1765,1,5,3,10.0
2.7,4.07,23,0,77.0328,1,6,18,5.22
8.99,8.92,0,2,77.9601,0,0,19,2.13
6.94,2.0,3,2,77.8099,2,10,18,1.87
3.32,0.15,3,1,77.3642,0,5,16,3.06
1.82,9.47,8,0,77.5078,0,0,16,6.44
4.08,9.66,10,2,77.2872,1,3,7,7.47
6.6,9.31,6,0,77.3692,1,8,16,4.58
3.63,1.55,3,0,77.2601,0,7,1,2.52
7.18,1.25,14,2,77.9439,2,0,19,5.75
1.78,4.28,21,0,77.0175,0,8,9,5.97
5.92,3.96,20,1,77.3993,2,7,20,4.11
2.37,1.52,17,1,77.8414,0,0,6,7.17
4.01,4.14,6,1,77.4569,0,10,10,8.35
3.87,4.99,3,1,77.5328,0,0,4,6.78
7.55,0.99,0,2,77.1797,1,1,10,1.18
3.91,7.19,2,0,77.8692,0,1,8,2.21
7.8,0.51,20,0,77.335,1,3,18,0.94
3.62,9.91,18,1,77.3511,2,0,14,7.02
0.62,3.02,7,2,77.2828,0,8,3,10.0
9.85,4.76,4,0,77.638,2,7,8,2.34
0.83,1.82,18,2,77.1586,0,3,14,8.85
6.73,2.23,9,2,77.6483,1,9,1,4.83
2.6,3.66,2,1,77.9528,2,6,13,5.83
0.03,9.03,18,0,77.4457,0,1,4,6.68
5.99,6.31,17,1,77.3542,2,8,4,9.42
6.06,6.54,4,1,77.9376,2,0,0,5.43
5.62,5.9,13,0,77.8847,1,6,13,8.34
8.1,7.26,9,1,77.2832,0,9,4,4.72
3.46,3.89,16,0,77.5552,2,8,15,10.0
9.74,1.58,6,2,77.2888,2,9,5,4.39
4.32,0.24,8,1,77.5204,2,0,13,5.99
